model,preset,q_idx,q_label,q_text,cand_idx,cand_label,rank,score,sim,z,jacc,lenpen,bm25,mnn
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,3978,6918d9132472,1,1.1903469133377076,0.3931252360343933,4.669672966003418,0.1666666716337204,0.4285714328289032,1.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,3211,bf363c434df6,2,0.5462758111953735,0.2578674852848053,3.0111277103424072,0.0,0.6363636255264282,0.26207441091537476,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,4059,966ff254f415,3,0.8454017806053161,0.2312614619731903,2.6848816871643066,0.125,0.7142857313156128,0.6748585104942322,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,2198,d24136be4b15,4,0.36436036229133606,-0.031169336289167404,-0.5330734848976135,0.0,0.7142857313156128,0.45632249116897583,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,2213,3fd670492221,5,0.3625456392765045,-0.008792375214397907,-0.25868478417396545,0.0,0.8571428656578064,0.40614983439445496,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,2449,b23da12a1f47,6,0.566904889345169,0.11300068348646164,1.234755039215088,0.0,0.7142857313156128,0.45632249116897583,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,824,b2b3f57d7c91,7,0.5167034268379211,0.148057758808136,1.6646288633346558,0.0,0.7142857313156128,0.45632249116897583,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,1855,20dc1dc3600c,8,0.4692215192317963,0.11489008367061615,1.2579231262207031,0.0,0.7777777910232544,0.3054102659225464,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,4420,6bc76a3eb886,9,0.4254940450191498,0.04075266048312187,0.3488418757915497,0.0,0.7142857313156128,0.45632249116897583,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0,d52ebdd6c51c,train personnel on proper operational procedures,461,74295bd1e6b4,10,0.453166127204895,0.037148911505937576,0.3046523332595825,0.0,0.5714285969734192,0.5206381678581238,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,2820,21f64da1e579,1,1.28009982585907,0.45109787583351135,5.570712089538574,0.3333333432674408,0.5,1.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,4590,5d45850c5baa,2,1.1649674940109254,0.4409586787223816,5.4414448738098145,0.25,0.75,0.8359322547912598,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,1422,5ead8f447a6a,3,0.3676614332199097,0.2501899302005768,3.009281635284424,0.0,0.75,0.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,2857,c5e2c93f8e5c,4,0.37587316513061525,0.25985077023506165,3.1324503421783447,0.0,0.75,0.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,3956,915401041266,5,0.4567092823982239,0.3490697145462036,4.269927024841309,0.0,0.800000011920929,0.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,4558,7b0342e1d11a,6,0.7455960512161255,0.3037858009338379,3.6925899982452393,0.1428571492433548,0.6666666865348816,0.560200035572052,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,4310,506583358173,7,0.6075352430343628,0.19826561212539673,2.3472843170166016,0.1428571492433548,0.5714285969734192,0.5047074556350708,0
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,3498,9e69de35c497,8,0.7531817722320556,0.21299025416374207,2.535012722015381,0.1666666716337204,0.6666666865348816,0.560200035572052,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,2182,7ff74426554b,9,0.40265114784240724,0.2913542687892914,3.5340969562530518,0.0,0.75,0.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,1,06d678da6c8d,prepare procedural documents,4311,dad8075f10c2,10,0.7201506066322326,0.23103433847427368,2.765061855316162,0.1666666716337204,0.5714285969734192,0.5047074556350708,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2365,103eab151086,1,1.2052005100250245,0.4207990765571594,4.770313262939453,0.2222222238779068,0.23076923191547394,1.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3215,d4793dfe8103,2,0.7718814778327941,0.17559517920017242,1.8632441759109497,0.0833333358168602,0.5384615659713745,0.6744468212127686,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3310,1b5b70c37d4d,3,0.8970627355575561,0.16193728148937225,1.701319932937622,0.10000000149011612,0.23076923191547394,0.9090558886528015,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",1719,2af2d91166d4,4,0.9188454318046569,0.22044792771339417,2.395005941390991,0.10000000149011612,0.23076923191547394,0.8691253662109375,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",5211,4da88cffef86,5,0.7865511345863342,0.22210028767585754,2.41459584236145,0.10000000149011612,0.23076923191547394,0.6781270503997803,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",5097,b18de4af858c,6,0.8564259576797485,0.4077140688896179,4.6151814460754395,0.09090909361839294,0.3076923191547394,0.5441684722900391,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",619,724f875fd92b,7,0.7542952466011047,0.38632631301879883,4.361613750457764,0.10000000149011612,0.23076923191547394,0.43262994289398193,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2912,65b13af81036,8,0.767289297580719,0.18106067180633545,1.9280415773391724,0.10000000149011612,0.23076923191547394,0.7004439830780029,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3303,8dee13915ca0,9,0.8141580986976623,0.5165368914604187,5.9053544998168945,0.07692307978868484,0.6153846383094788,0.3116838037967682,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",4561,7dbb7909a0ac,10,0.724632875919342,0.2979183495044708,3.313473701477051,0.0833333358168602,0.4615384638309479,0.4694025218486786,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3215,d4793dfe8103,1,1.1702464389801026,0.3607177436351776,3.642286539077759,0.10000000149011612,0.6363636255264282,1.0,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3331,bd1098fcfc05,2,1.031920747756958,0.36404260993003845,3.6780097484588623,0.1111111119389534,0.3636363744735718,0.8341408967971802,1
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3978,6918d9132472,3,1.006875650882721,0.22930043935775757,2.230299949645996,0.125,0.27272728085517883,0.9709965586662292,1
