q_idx,q_label,q_text,idx_1,label_1,sim_1,z_1,jacc_1,lenpen_1,bm25_1,mnn_1,score_1,idx_2,label_2,sim_2,z_2,jacc_2,lenpen_2,bm25_2,mnn_2,score_2,idx_3,label_3,sim_3,z_3,jacc_3,lenpen_3,bm25_3,mnn_3,score_3,idx_4,label_4,sim_4,z_4,jacc_4,lenpen_4,bm25_4,mnn_4,score_4,idx_5,label_5,sim_5,z_5,jacc_5,lenpen_5,bm25_5,mnn_5,score_5,idx_6,label_6,sim_6,z_6,jacc_6,lenpen_6,bm25_6,mnn_6,score_6,idx_7,label_7,sim_7,z_7,jacc_7,lenpen_7,bm25_7,mnn_7,score_7,idx_8,label_8,sim_8,z_8,jacc_8,lenpen_8,bm25_8,mnn_8,score_8,idx_9,label_9,sim_9,z_9,jacc_9,lenpen_9,bm25_9,mnn_9,score_9,idx_10,label_10,sim_10,z_10,jacc_10,lenpen_10,bm25_10,mnn_10,score_10
0,d52ebdd6c51c,train personnel on proper operational procedures,167,00c6f12023ab,0.6099096536636353,2.3750429153442383,0.3888888955116272,0.11157175065711056,0.8065963084128944,1,1.4198376881125376,40,f64df278da5d,0.5992062091827393,2.205152750015259,0.078125,0.11157175065711056,0.0,1,1.122751467346333,103,6680fc36f234,0.5674048066139221,1.7003860473632812,0.1666666716337204,0.0,0.42020984140568113,1,1.1234215384623731,191,a9be4c9c15a1,0.5953623056411743,2.1441404819488525,0.239130437374115,0.23500177712287373,0.5898036247287963,1,1.2960487243595402,114,98e7b9000779,0.4980168342590332,0.5990277528762817,0.1818181872367859,0.45814521593713003,0.562135019628792,1,0.8239379448195339,37,78a6d412d86e,0.5390938520431519,1.251021385192871,0.31343284249305725,0.09116076173031373,1.0,1,1.190076120822805,48,23ca56c5d573,0.5906665325164795,2.0696070194244385,0.24590164422988892,0.11157175065711056,0.48843550658302737,1,1.2380609560246185,35,e19513a85bed,0.5246648192405701,1.0219969749450684,0.21568627655506134,0.2554127452163465,0.35035564487217496,1,0.8708370696040112,184,389dd43f303d,0.5465056896209717,1.3686655759811401,0.15625,0.11157175065711056,0.4588237187240411,1,1.035370602367459,46,f64f2eefbcb7,0.5659328699111938,1.6770228147506714,0.25806450843811035,0.0,0.4473295481082181,1,1.1087201434801572
1,06d678da6c8d,prepare procedural documents,61,dc17b84d2d6b,0.6534450054168701,2.9760255813598633,0.20000000298023224,0.2554127452163465,0.4835877978296777,1,1.330664461009428,95,7c80e08ee743,0.47763073444366455,0.9696016907691956,0.4571428596973419,0.0,1.0,1,0.9733064070343972,77,9b108680399f,0.5345077514648438,1.618692398071289,0.6129032373428345,0.0,1.0,1,1.1131662398576736,167,00c6f12023ab,0.630706250667572,2.716526985168457,0.2800000011920929,0.14384099455923594,0.0,1,1.05370256174989,196,0f2541e582f8,0.5148738622665405,1.3946269750595093,0.12328767031431198,0.3465735069466602,0.4460490190027163,1,0.8938600072898024,153,8594b6595861,0.4757733941078186,0.948405385017395,0.1355932205915451,0.2554127452163465,0.3480953704871541,1,0.7345572589589849,186,4c7ceb754866,0.5032205581665039,1.2616373300552368,0.14516128599643707,0.2554127452163465,0.3480953704871541,1,0.8193795039011732,17,e1dbddbff402,0.5307812690734863,1.5761650800704956,0.10000000149011612,0.14384099455923594,0.38008251264002774,1,0.9315203901043555,124,3b11edaeeba4,0.5279889702796936,1.5442988872528076,0.12280701845884323,0.2554127452163465,0.0,1,0.7613802141080869,198,edb3d68bc36f,0.3694339394569397,-0.2651595175266266,0.17543859779834747,0.2554127452163465,0.5866964104389011,0,0.44401788916950574
2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",29,ef7349785e11,0.8296459913253784,5.15571928024292,0.24137930572032928,0.4054650386637325,0.5410330217665478,1,1.335795102776202,51,6385c0e2eb2e,0.6161251068115234,2.0355453491210938,0.23000000417232513,0.29389328800662196,1.0,1,0.9717354113643251,81,e9ce432833f3,0.6195206642150879,2.0851645469665527,0.18518517911434174,0.29389328800662196,0.6661069603241577,1,0.8526130248482743,45,aa03c0034762,0.47949838638305664,0.039023447781801224,0.0891089141368866,0.4054650386637325,0.30614161182113425,1,0.3386212715529823,154,17f9d29c543d,0.507409930229187,0.44689393043518066,0.10077519714832306,0.12565719826743915,0.15907974871851754,1,0.36814392503059706,198,edb3d68bc36f,0.5142754912376404,0.5472201704978943,0.12264151126146317,0.29389328800662196,0.18585554800777296,1,0.38749415193784503,145,7809c19536e4,0.5530206561088562,1.113402009010315,0.1621621549129486,0.12565719826743915,0.15907974871851754,1,0.4852130874589761,76,298036041aa4,0.4986032247543335,0.31820183992385864,0.025423727929592133,0.29389328800662196,0.0,1,0.27645906009126514,156,ae5e42c6c3d0,0.5276988744735718,0.7433756589889526,0.07920791953802109,0.4054650386637325,0.30614161182113425,1,0.46888993099564547,9,3cdbc3929112,0.5429620742797852,0.9664162993431091,0.15625,0.4054650386637325,0.20293416593281158,1,0.46263033643653145
3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,62,c6d9ce80244c,0.7598580121994019,3.745408058166504,0.42105263471603394,0.0,0.99530758268517,1,1.4928598505532016,145,7809c19536e4,0.5268634557723999,0.39964112639427185,0.23529411852359772,0.0,1.0,1,0.8113782078027726,15,c5e6a1a8c44d,0.5021337270736694,0.04452591761946678,0.17910447716712952,0.27980784039629336,0.8812522236029512,1,0.6760839765373289,4,9fc64a999e12,0.6351668834686279,1.954862117767334,0.12844036519527435,0.0,0.2439304707225717,1,0.8653361784528318,46,f64f2eefbcb7,0.5958287715911865,1.3899726867675781,0.14457830786705017,0.1682360897391828,0.46928644105215295,1,0.8186984440168031,183,ff9c96c6d776,0.5641586184501648,0.9351940751075745,0.09615384787321091,0.07707532800886907,0.262865712742132,1,0.6447328338237821,103,6680fc36f234,0.6558325290679932,2.251617670059204,0.2368421107530594,0.1682360897391828,0.6606693773587912,1,1.0709266977659522,84,c6940290ea74,0.6206892728805542,1.746965765953064,0.14772726595401764,0.1682360897391828,0.28498807470557874,1,0.8239941885397656,83,4ffdd533affb,0.5579915046691895,0.8466352224349976,0.10958904027938843,0.27980784039629336,0.45208944765912534,1,0.688940444412114,61,dc17b84d2d6b,0.6426385045051575,2.0621535778045654,0.15789473056793213,0.1682360897391828,0.28498807470557874,1,0.8924374719784481
4,9fc64a999e12,"communicate technical information to suppliers, contractors, or regulatory agencies",199,0d99df7b9f80,0.6609911322593689,2.7625374794006348,0.2380952388048172,0.07707532800886907,0.8768824657917131,1,1.4873753900984699,84,c6940290ea74,0.5787630677223206,1.6184009313583374,0.12621359527111053,0.1682360897391828,0.29240259438360094,1,0.956562205144533,142,c71cb5036aef,0.6314840912818909,2.351970911026001,0.21495327353477478,0.0,1.0,1,1.4335568070411682,103,6680fc36f234,0.6128793358802795,2.0931010246276855,0.11224489659070969,0.1682360897391828,0.29240259438360094,1,1.0924162854639374,27,88a991273442,0.5433144569396973,1.1251623630523682,0.17204301059246063,0.27980784039629336,0.5542711270971936,1,0.9108321317975594,198,edb3d68bc36f,0.6091063618659973,2.0406031608581543,0.12244898080825806,0.1682360897391828,0.29240259438360094,1,1.0755776454893433,3,33b4e36b0d81,0.6351668834686279,2.4032139778137207,0.12844036519527435,0.0,0.25027679688765847,1,1.16741645052844,116,1cf7420e0aac,0.5246000289916992,0.8647662997245789,0.1734693944454193,0.07707532800886907,0.4682199018857571,1,0.8141800850904394,115,830e9df61ddd,0.5200114250183105,0.8009195923805237,0.1649484485387802,0.27980784039629336,0.5900009613842612,1,0.8361473917305146,16,6e6ec1a475b8,0.5115195512771606,0.682762086391449,0.1318681389093399,0.1682360897391828,0.29240259438360094,1,0.6938443695393886
5,abdac161e57b,design medical devices or appliances,70,d5bb4574fc4d,0.7029567956924438,4.10877799987793,0.06849315017461777,0.11157175065711056,0.4243632379262217,1,1.3470434018400563,162,957f012e4031,0.586557149887085,2.4568045139312744,0.1666666716337204,0.14384099455923594,1.0,1,1.2038353608984496,213,f1b4c19341de,0.34364914894104004,-0.9906072616577148,0.08641975373029709,0.2027325123874243,0.7671232876712328,1,0.3836227074014449,157,018f6a0e7f9a,0.4432757794857025,0.4233190715312958,0.0824742242693901,0.4054650386637325,0.31748657059665475,1,0.4965685312208081,6,75e527217c38,0.4443211555480957,0.43815532326698303,0.050632912665605545,0.2027325123874243,0.0,1,0.38530665293173044,127,3d77dabe7560,0.5375180244445801,1.7608288526535034,0.12903225421905518,0.0,0.46335877870863124,1,0.8552692786667564,147,a2140782858a,0.40375879406929016,-0.13751597702503204,0.09090909361839294,0.11157175065711056,0.4243632379262217,1,0.43345616320046315,75,f634ee56b726,0.5473957061767578,1.9010154008865356,0.12244898080825806,0.14384099455923594,0.5102462741731951,1,0.8975113636392837,155,f6d7dbe3f71e,0.4798177480697632,0.941931962966919,0.11999999731779099,0.14384099455923594,0.5102462741731951,0,0.6441099172968154,182,8729852fc4b8,0.4869975745677948,1.0438299179077148,0.07692307978868484,0.2027325123874243,0.0,0,0.46322323486046046
6,75e527217c38,research engineering aspects of biological or chemical processes,206,c32f9f13a109,0.6823859810829163,3.738354444503784,0.4492753744125366,0.09116076173031373,1.0,1,1.483123094468492,126,ebdb003908ef,0.554253101348877,2.2041237354278564,0.3037974536418915,0.09116076173031373,0.6219592058133134,1,1.0259567386587658,59,da6e8742f6bf,0.5374099016189575,2.0024476051330566,0.22972972691059113,0.2027325123874243,0.6211695670957962,1,0.9869035164946164,187,02b0fa193387,0.3965454697608948,0.31577256321907043,0.12820513546466827,0.09116076173031373,0.27002580046778907,1,0.47653855130044814,204,62b52b411f3a,0.5325334072113037,1.9440577030181885,0.24637681245803833,0.2027325123874243,0.7370548607343586,1,1.0173944984930023,5,abdac161e57b,0.4443211555480957,0.8878265023231506,0.050632912665605545,0.2027325123874243,0.0,1,0.5037129859610007,181,49ccfbfcfc0a,0.5242239832878113,1.8445627689361572,0.12820513546466827,0.2027325123874243,0.47072232479609577,1,0.9062856876923547,160,56c85bc2a8f3,0.4326619803905487,0.7482225298881531,0.1944444477558136,0.2027325123874243,0.29483898213239673,1,0.5750442211541426,141,dbc0d59bd942,0.5502656698226929,2.156379222869873,0.23170731961727142,0.09116076173031373,0.6219592058133134,1,1.0274036041577854,148,253c9a1feb09,0.45444437861442566,1.0090394020080566,0.12790697813034058,0.09116076173031373,0.27002580046778907,1,0.63757552698223
7,bfcc3cdee21d,devise research or testing protocols,204,62b52b411f3a,0.6501659154891968,3.4339215755462646,0.16363635659217834,0.0,0.7279980425438168,1,1.450290111478205,56,269bfa3db5c6,0.5335773229598999,1.614205241203308,0.07352941483259201,0.11157175065711056,0.0,1,0.720017366527699,209,2ac9980eb5e6,0.6218950748443604,2.9926700592041016,0.10810811072587967,0.2027325123874243,0.6149755153908953,1,1.2990933814670103,188,be19a52818cf,0.49028271436691284,0.9384624361991882,0.1230769231915474,0.11157175065711056,1.0,1,0.9451344032279477,195,6b483cafcca2,0.5889445543289185,2.4783778190612793,0.016393441706895828,0.0,0.0,1,0.9534193456172944,59,da6e8742f6bf,0.47880643606185913,0.7593405246734619,0.15000000596046448,0.0,0.7279980425438168,0,0.7447713710626318,187,02b0fa193387,0.46498072147369385,0.543548583984375,0.15789473056793213,0.11157175065711056,0.666730880547555,1,0.7108116048999422,183,ff9c96c6d776,0.4467517137527466,0.25902995467185974,0.13750000298023224,0.2027325123874243,0.6149755153908953,1,0.6170937055374638,214,fc824bfe7bf0,0.515916645526886,1.3385571241378784,0.10769230872392654,0.11157175065711056,1.0,1,1.0463622678510174,9,3cdbc3929112,0.5651863217353821,2.1075589656829834,0.06666667014360428,0.0,0.0,1,0.8504423379898072
8,04d0abdf0b41,develop operational methods or processes that use green materials or emphasize sustainability,94,832ecabbf00a,0.6930978894233704,2.7755234241485596,0.18918919563293457,0.34657354027998,0.2791607921593588,1,1.2470383170996528,148,253c9a1feb09,0.6526259183883667,2.304725170135498,0.06611569970846176,0.34657354027998,0.3971492778525809,1,1.188387157336033,9,3cdbc3929112,0.4883824586868286,0.3941306471824646,0.25531914830207825,0.45814529093709055,1.0,0,0.8010741635995078,174,003763627ff4,0.6145662665367126,1.8619887828826904,0.1349206417798996,0.25541277854966626,0.20334964494839133,1,0.9737749933591242,176,62eda05f366c,0.6510254740715027,2.2861077785491943,0.07079645991325378,0.45814529093709055,0.43364407635795327,1,1.1909805571555752,101,ae138f31c069,0.4592762589454651,0.05554702877998352,0.1150442510843277,0.34657354027998,0.3384517146224187,1,0.5085333720718727,72,91e3b64a6f04,0.5746114253997803,1.39720618724823,0.08208955079317093,0.1783374505407972,0.3399328564670396,1,0.9079867176382062,81,e9ce432833f3,0.5349780917167664,0.9361635446548462,0.10655737668275833,0.34657354027998,0.22046322892919656,1,0.7152377904929481,92,3f67b920ee49,0.5354416370391846,0.9415558576583862,0.0703125,0.25541277854966626,0.30226484596362396,1,0.7588741377729764,182,8729852fc4b8,0.514529287815094,0.6982887983322144,0.1682243049144745,0.25541277854966626,0.5597556222932607,1,0.779884356273829
9,3cdbc3929112,develop technical methods or processes,48,23ca56c5d573,0.6946560144424438,3.1774230003356934,0.38461539149284363,0.0,1.0,1,1.5038461208343505,84,c6940290ea74,0.6505595445632935,2.487596273422241,0.25,0.11157175065711056,0.7852673921958094,1,1.2767375197790087,195,6b483cafcca2,0.6376032829284668,2.2849137783050537,0.18518517911434174,0.0,0.5399943009509689,1,1.1474066353040555,182,8729852fc4b8,0.6131641864776611,1.9025988578796387,0.2586206793785095,0.2027325123874243,0.8447488584474884,1,1.150872309091297,204,62b52b411f3a,0.5297398567199707,0.5975432991981506,0.29411765933036804,0.0,1.0,1,0.8997618302702904,186,4c7ceb754866,0.5417941808700562,0.7861161231994629,0.16417910158634186,0.11157175065711056,0.3639750440568452,1,0.7005365076712882,59,da6e8742f6bf,0.565606951713562,1.1586332321166992,0.14516128599643707,0.0,0.5091386755288673,1,0.8599923097086364,103,6680fc36f234,0.5343116521835327,0.6690625548362732,0.1587301641702652,0.11157175065711056,0.3639750440568452,1,0.6718347179941451,8,04d0abdf0b41,0.4883824586868286,-0.04943465441465378,0.25531914830207825,0.45814529093709055,0.9727897385813257,1,0.7114419736822398,10,365ec2897755,0.5454995036125183,0.8440806269645691,0.09090909361839294,0.11157175065711056,0.4945492360194517,1,0.7759442999434295
