model,preset,q_idx,q_label,q_text,cand_idx,cand_label,rank,score,sim,z,jacc,lenpen,bm25,mnn
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,4058,74fe0528c27f,1,1.1103792190551758,0.8339077234268188,1.9068517684936523,0.1111111119389534,0.8571428656578064,0.6006578207015991,0
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,3978,6918d9132472,2,1.068630576133728,0.6762527823448181,0.5123410820960999,0.1666666716337204,0.4285714328289032,1.0,0
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,3782,0d6b3a3f8dee,3,0.9888814568519593,0.7939053177833557,1.5530171394348145,0.0,0.7777777910232544,0.3054102659225464,1
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,3056,4b76c705aa42,4,0.9152259111404419,0.8186588883399963,1.7719707489013672,0.0,0.875,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,437,3170a26b09e0,5,1.009474802017212,0.9281021356582642,2.740032911300659,0.0,0.7777777910232544,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,4059,966ff254f415,6,1.0827422142028809,0.7895928621292114,1.5148720741271973,0.125,0.7142857313156128,0.6748585104942322,0
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,1855,20dc1dc3600c,7,0.9606354117393494,0.7641726732254028,1.2900220155715942,0.0,0.7777777910232544,0.3054102659225464,1
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,3796,5f5cb9491767,8,0.9969569444656372,0.8061215877532959,1.661074161529541,0.0,0.7142857313156128,0.45632249116897583,0
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,3780,5279f5c334f7,9,1.0037976384162903,0.8987343311309814,2.480264902114868,0.0,1.0,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,0,d52ebdd6c51c,train personnel on proper operational procedures,4299,15a6d3bb4d7b,10,0.9776736974716187,0.8946272730827332,2.443936586380005,0.0,0.7777777910232544,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,4590,5d45850c5baa,1,1.3883569717407227,0.9692428708076477,0.9995666146278381,0.25,0.75,0.8359322547912598,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,2820,21f64da1e579,2,1.3615487098693848,0.8893495202064514,0.3656066954135895,0.3333333432674408,0.5,1.0,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,1702,6b306e6c84b1,3,1.2841949939727784,0.8872162699699402,0.34867918491363525,0.20000000298023224,1.0,0.7181130647659302,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,226,7e56613a2ebc,4,1.1944464921951294,0.8930279016494751,0.39479494094848633,0.1666666716337204,0.6666666865348816,0.560200035572052,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,4558,7b0342e1d11a,5,1.0905746221542358,0.8413331508636475,-0.015406915917992592,0.1428571492433548,0.6666666865348816,0.560200035572052,0
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,4310,506583358173,6,1.0834096670150757,0.8642607927322388,0.1665257066488266,0.1428571492433548,0.5714285969734192,0.5047074556350708,0
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,1310,dee03d615f1d,7,1.0508887052536011,0.9483039379119873,0.833414614200592,0.0,1.0,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,2366,078c62a4ef11,8,1.067551064491272,0.9658432006835938,0.9725899696350098,0.0,1.0,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,4917,5e5745be117f,9,1.0627750635147095,0.9608159065246582,0.9326980113983154,0.0,1.0,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,1,06d678da6c8d,prepare procedural documents,4156,c89108a28908,10,1.0645361423492432,0.9626696109771729,0.9474073052406311,0.0,1.0,0.0,1
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3213,e73f40d83ac6,1,0.9939633488655091,0.6765705943107605,3.661771059036255,0.0625,0.9230769276618958,0.561181902885437,1
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",4045,3837c62f004b,2,0.7358756065368652,0.44759035110473633,1.9206228256225586,0.0833333358168602,0.38461539149284363,0.730104386806488,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2622,62c0405486a6,3,0.9260526180267334,0.6477624773979187,3.442716360092163,0.0,1.0,0.4590807855129242,1
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",1337,284a65d8619b,4,0.9147423505783081,0.6853809952735901,3.728764533996582,0.0,0.9230769276618958,0.4894934892654419,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2623,5b9cd334c378,5,0.8266695737838745,0.5879754424095154,2.988100290298462,0.0,0.8461538553237915,0.5242215394973755,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",5214,4d29d09f4c1d,6,0.7910141348838806,0.616524875164032,3.205188035964966,0.0714285746216774,0.7692307829856873,0.3260192573070526,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3706,f35d80d38c13,7,0.896652626991272,0.7165312767028809,3.9656288623809814,0.0625,0.9230769276618958,0.17468635737895966,1
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",2620,89d5c7b39619,8,0.7833074927330017,0.6611448526382446,3.5444748401641846,0.0,1.0,0.15777114033699036,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",3214,38264b2c039c,9,0.7961430549621582,0.6789024472236633,3.679502248764038,0.0,0.9230769276618958,0.16822299361228943,0
embedding-data/deberta-sentence-transformer,E_diversity,2,771b010da2fa,"recommend technical design or process changes to improve efficiency, quality, or performance",1080,196c26d7d8e9,10,0.8959254026412964,0.7576889991760254,4.278589248657227,0.05000000074505806,0.6499999761581421,0.28891685605049133,0
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4453,d9ea7797e0d6,1,1.2802025556564331,0.89769446849823,2.8490657806396484,0.0833333358168602,0.9090909361839294,0.7709056735038757,1
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3215,d4793dfe8103,2,1.229430913925171,0.8376784920692444,2.3240463733673096,0.10000000149011612,0.6363636255264282,1.0,0
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,5105,329a6174950f,3,1.1498599529266358,0.9003589749336243,2.872375011444092,0.0,1.0,0.4129110872745514,1
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,226,7e56613a2ebc,4,1.1681647300720215,0.8406722545623779,2.350235939025879,0.10000000149011612,0.5454545617103577,0.8428020477294922,0
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,3734,ce2b24a76bd2,5,1.0721601724624634,0.8374195098876953,2.3217809200286865,0.0,0.9166666865348816,0.38555702567100525,1
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,5000,e635f4af9676,6,1.038703727722168,0.8735072016716003,2.6374757289886475,0.0,0.9090909361839294,0.19417938590049744,1
embedding-data/deberta-sentence-transformer,E_diversity,3,33b4e36b0d81,confer with technical personnel to prepare designs or operational plans,4310,506583358173,7,1.0661919116973877,0.8492347002029419,2.425140142440796,0.09090909361839294,0.6363636255264282,0.5074306130409241,0
